"","Data","Hybrid","Trait","Tester"
"4355",2.08475401134148,"W10004_1099 X PHP02","Asymptote","PHP02"
"4356",2.11795510872864,"W10004_1099 X PHZ51","Asymptote","PHZ51"
"4357",2.00454782118815,"W10004_1104 X PHK76","Asymptote","PHK76"
"4358",2.1265958151261,"W10004_1104 X PHP02","Asymptote","PHP02"
"4359",2.15014454925293,"W10004_1104 X PHZ51","Asymptote","PHZ51"
"4360",2.1279497316455,"W10004_1105 X PHK76","Asymptote","PHK76"
"4361",2.13496655557501,"W10004_1105 X PHP02","Asymptote","PHP02"
"4362",2.12864471023732,"W10004_1105 X PHZ51","Asymptote","PHZ51"
"4363",2.15180041903821,"W10004_1112 X PHK76","Asymptote","PHK76"
"4364",2.08890542187868,"W10004_1112 X PHP02","Asymptote","PHP02"
"4365",2.16260911196972,"W10004_1112 X PHZ51","Asymptote","PHZ51"
"4366",2.06059899237325,"W10004_1117 X PHP02","Asymptote","PHP02"
"4367",2.08579259226824,"W10004_1117 X PHZ51","Asymptote","PHZ51"
"4368",2.12931340131639,"W10004_1118 X PHK76","Asymptote","PHK76"
"4369",2.12751662406331,"W10004_1118 X PHP02","Asymptote","PHP02"
"4370",2.13556077789755,"W10004_1118 X PHZ51","Asymptote","PHZ51"
"4371",2.00879808920141,"W10004_1123 X PHP02","Asymptote","PHP02"
"4372",2.12244420130482,"W10004_1123 X PHZ51","Asymptote","PHZ51"
"4373",2.17825749572167,"W10004_1140 X PHK76","Asymptote","PHK76"
"4374",2.1969977155583,"W10004_1140 X PHP02","Asymptote","PHP02"
"4375",2.15710879358811,"W10004_1140 X PHZ51","Asymptote","PHZ51"
"4376",2.15796221272662,"W10004_1143 X PHK76","Asymptote","PHK76"
"4377",2.15577431620327,"W10004_1143 X PHP02","Asymptote","PHP02"
"4378",2.15806034738701,"W10004_1143 X PHZ51","Asymptote","PHZ51"
"4379",2.11328710827772,"W10004_1146 X PHK76","Asymptote","PHK76"
"4380",2.12939911620072,"W10004_1146 X PHP02","Asymptote","PHP02"
"4381",2.18284587311181,"W10004_1146 X PHZ51","Asymptote","PHZ51"
"4382",2.15178505498527,"W10004_1156 X PHK76","Asymptote","PHK76"
"4383",2.10660092175791,"W10004_1156 X PHP02","Asymptote","PHP02"
"4384",2.16065091305159,"W10004_1156 X PHZ51","Asymptote","PHZ51"
"4415",229.844021553811,"W10004_0006 X PHK76","Plant height","PHK76"
"4416",227.651558048535,"W10004_0006 X PHP02","Plant height","PHP02"
"4417",226.235625300287,"W10004_0006 X PHZ51","Plant height","PHZ51"
"4418",220.227683868772,"W10004_0007 X PHK76","Plant height","PHK76"
"4419",220.6738656587,"W10004_0007 X PHP02","Plant height","PHP02"
"4420",229.060076684933,"W10004_0007 X PHZ51","Plant height","PHZ51"
"4421",225.571431146954,"W10004_0008 X PHK76","Plant height","PHK76"
"4422",237.190511810788,"W10004_0008 X PHP02","Plant height","PHP02"
"4423",227.769853173481,"W10004_0008 X PHZ51","Plant height","PHZ51"
"4424",238.637321074145,"W10004_0010 X PHK76","Plant height","PHK76"
"4425",243.031241744219,"W10004_0010 X PHP02","Plant height","PHP02"
"4426",248.675747347369,"W10004_0010 X PHZ51","Plant height","PHZ51"
"4427",224.537043032188,"W10004_0011 X PHK76","Plant height","PHK76"
"4428",231.171895982076,"W10004_0011 X PHP02","Plant height","PHP02"
"4429",236.853449411119,"W10004_0011 X PHZ51","Plant height","PHZ51"
"4430",238.859363430395,"W10004_0013 X PHK76","Plant height","PHK76"
"4431",231.71781583016,"W10004_0013 X PHP02","Plant height","PHP02"
"4432",232.95022725986,"W10004_0013 X PHZ51","Plant height","PHZ51"
"4433",245.859748010726,"W10004_0014 X PHK76","Plant height","PHK76"
"4434",244.318334862812,"W10004_0014 X PHP02","Plant height","PHP02"
"4435",237.42379987896,"W10004_0014 X PHZ51","Plant height","PHZ51"
"4436",222.792590116739,"W10004_0018 X PHK76","Plant height","PHK76"
"4437",230.737008982677,"W10004_0018 X PHP02","Plant height","PHP02"
"4438",234.074460813475,"W10004_0018 X PHZ51","Plant height","PHZ51"
"4439",222.848167338015,"W10004_0019X PHZ51","Plant height","PHZ51"
"4440",231.983207419448,"W10004_0026 X PHK76","Plant height","PHK76"
"4441",235.465013571353,"W10004_0026 X PHP02","Plant height","PHP02"
"4442",239.817212284529,"W10004_0026 X PHZ51","Plant height","PHZ51"
"4443",221.250874032373,"W10004_0027 X PHK76","Plant height","PHK76"
"4444",217.698708451396,"W10004_0027 X PHP02","Plant height","PHP02"
"4445",225.728921621775,"W10004_0027 X PHZ51","Plant height","PHZ51"
"4446",236.845515210415,"W10004_0031 X PHK76","Plant height","PHK76"
"4447",244.931951528618,"W10004_0031 X PHP02","Plant height","PHP02"
"4448",242.77735217966,"W10004_0031 X PHZ51","Plant height","PHZ51"
"4449",219.12200242574,"W10004_0032 X PHK76","Plant height","PHK76"
"4450",223.560126443693,"W10004_0032 X PHP02","Plant height","PHP02"
"4451",233.436493426532,"W10004_0032 X PHZ51","Plant height","PHZ51"
"4452",224.382448678768,"W10004_0034 X PHK76","Plant height","PHK76"
"4453",225.448972770075,"W10004_0034 X PHP02","Plant height","PHP02"
"4454",244.734697019388,"W10004_0034 X PHZ51","Plant height","PHZ51"
"4455",238.784478098152,"W10004_0035 X PHK76","Plant height","PHK76"
"4456",238.371336822683,"W10004_0035 X PHP02","Plant height","PHP02"
"4457",243.315846185669,"W10004_0035 X PHZ51","Plant height","PHZ51"
"4458",231.911067456645,"W10004_0037 X PHK76","Plant height","PHK76"
"4459",237.684983980096,"W10004_0037 X PHP02","Plant height","PHP02"
"4460",229.321941756138,"W10004_0037 X PHZ51","Plant height","PHZ51"
"4461",221.021801710523,"W10004_0038 X PHK76","Plant height","PHK76"
"4462",225.368287262758,"W10004_0038 X PHP02","Plant height","PHP02"
"4463",233.591910211793,"W10004_0038 X PHZ51","Plant height","PHZ51"
"4464",223.685931351929,"W10004_0039 X PHK76","Plant height","PHK76"
"4465",240.360311660505,"W10004_0039 X PHP02","Plant height","PHP02"
"4466",232.243674418652,"W10004_0039 X PHZ51","Plant height","PHZ51"
"4467",230.801316049106,"W10004_0041 X PHK76","Plant height","PHK76"
"4468",235.813967073741,"W10004_0041 X PHP02","Plant height","PHP02"
"4469",234.49934650084,"W10004_0041 X PHZ51","Plant height","PHZ51"
"4470",229.277705334125,"W10004_0042 X PHK76","Plant height","PHK76"
"4471",240.455798708839,"W10004_0042 X PHP02","Plant height","PHP02"
"4472",235.244546301253,"W10004_0042 X PHZ51","Plant height","PHZ51"
"4473",246.41866020338,"W10004_0045 X PHK76","Plant height","PHK76"
"4474",247.943770642555,"W10004_0045 X PHP02","Plant height","PHP02"
"4475",240.959414696123,"W10004_0045 X PHZ51","Plant height","PHZ51"
"4476",227.952281788583,"W10004_0046 X PHK76","Plant height","PHK76"
"4477",217.780677841702,"W10004_0046 X PHP02","Plant height","PHP02"
"4478",234.646921140666,"W10004_0046 X PHZ51","Plant height","PHZ51"
"4479",225.671713504286,"W10004_0047 X PHK76","Plant height","PHK76"
"4480",223.106659283117,"W10004_0047 X PHP02","Plant height","PHP02"
"4481",232.771864949014,"W10004_0047 X PHZ51","Plant height","PHZ51"
"4482",234.499393374693,"W10004_0053 X PHK76","Plant height","PHK76"
"4483",239.638559485811,"W10004_0053 X PHP02","Plant height","PHP02"
"4484",232.005887678056,"W10004_0053 X PHZ51","Plant height","PHZ51"
"4485",235.224881213254,"W10004_0055 X PHK76","Plant height","PHK76"
"4486",241.194494627189,"W10004_0055 X PHP02","Plant height","PHP02"
"4487",249.110754159847,"W10004_0055 X PHZ51","Plant height","PHZ51"
"4488",222.880957503632,"W10004_0059 X PHK76","Plant height","PHK76"
"4489",232.563062995311,"W10004_0059 X PHP02","Plant height","PHP02"
"4490",239.305776484225,"W10004_0059 X PHZ51","Plant height","PHZ51"
"4491",220.959029430121,"W10004_0061 X PHK76","Plant height","PHK76"
"4492",226.847954456164,"W10004_0061 X PHP02","Plant height","PHP02"
"4493",236.034532169186,"W10004_0061 X PHZ51","Plant height","PHZ51"
"4494",221.381673242913,"W10004_0062 X PHK76","Plant height","PHK76"
"4495",222.924339349445,"W10004_0062 X PHP02","Plant height","PHP02"
"4496",234.748509135145,"W10004_0062 X PHZ51","Plant height","PHZ51"
"4497",246.763970099898,"W10004_0063 X PHK76","Plant height","PHK76"
"4498",232.363037431394,"W10004_0063 X PHP02","Plant height","PHP02"
"4499",233.181504147854,"W10004_0063 X PHZ51","Plant height","PHZ51"
"4500",223.438139883783,"W10004_0064 X PHK76","Plant height","PHK76"
"4501",231.768605829168,"W10004_0064 X PHP02","Plant height","PHP02"
"4502",230.804502670347,"W10004_0064 X PHZ51","Plant height","PHZ51"
"4503",216.664923392552,"W10004_0065 X PHK76","Plant height","PHK76"
"4504",224.615656433888,"W10004_0065 X PHP02","Plant height","PHP02"
"4505",225.746283230419,"W10004_0065 X PHZ51","Plant height","PHZ51"
"4506",227.790202821114,"W10004_0068 X PHK76","Plant height","PHK76"
"4507",222.370257081029,"W10004_0068 X PHP02","Plant height","PHP02"
"4508",239.122292869653,"W10004_0068 X PHZ51","Plant height","PHZ51"
"4509",243.340993600358,"W10004_0069 X PHK76","Plant height","PHK76"
"4510",225.757444228305,"W10004_0069 X PHP02","Plant height","PHP02"
"4511",228.434796021694,"W10004_0069 X PHZ51","Plant height","PHZ51"
"4512",220.06307242433,"W10004_0070 X PHK76","Plant height","PHK76"
"4513",221.702013208009,"W10004_0070 X PHP02","Plant height","PHP02"
"4514",231.335567492042,"W10004_0070 X PHZ51","Plant height","PHZ51"
"4515",227.196683089914,"W10004_0071 X PHP02","Plant height","PHP02"
"4516",234.521836494037,"W10004_0071 X PHZ51","Plant height","PHZ51"
"4517",238.505576387677,"W10004_0072 X PHK76","Plant height","PHK76"
"4518",233.668857622016,"W10004_0072 X PHP02","Plant height","PHP02"
"4519",245.521102586547,"W10004_0072 X PHZ51","Plant height","PHZ51"
"4520",238.421697064548,"W10004_0073 X PHP02","Plant height","PHP02"
"4521",235.532115139792,"W10004_0073 X PHZ51","Plant height","PHZ51"
"4522",229.912389926139,"W10004_0076 X PHK76","Plant height","PHK76"
"4523",234.680676028582,"W10004_0076 X PHP02","Plant height","PHP02"
"4524",230.366668159129,"W10004_0076 X PHZ51","Plant height","PHZ51"
"4525",246.460383113226,"W10004_0078 X PHK76","Plant height","PHK76"
"4526",231.182683965568,"W10004_0078 X PHP02","Plant height","PHP02"
"4527",245.857054662149,"W10004_0078 X PHZ51","Plant height","PHZ51"
"4528",222.029954524884,"W10004_0079 X PHK76","Plant height","PHK76"
"4529",233.050617067502,"W10004_0079 X PHP02","Plant height","PHP02"
"4530",234.210125745898,"W10004_0079 X PHZ51","Plant height","PHZ51"
"4531",240.094371230566,"W10004_0080 X PHK76","Plant height","PHK76"
"4532",228.113355962749,"W10004_0080 X PHP02","Plant height","PHP02"
"4533",242.956708610206,"W10004_0080 X PHZ51","Plant height","PHZ51"
"4534",230.964535011489,"W10004_0086 X PHK76","Plant height","PHK76"
"4535",223.515508875685,"W10004_0086 X PHP02","Plant height","PHP02"
"4536",236.578496279165,"W10004_0086 X PHZ51","Plant height","PHZ51"
"4537",214.973826220911,"W10004_0087 X PHK76","Plant height","PHK76"
"4538",222.953961572428,"W10004_0087 X PHP02","Plant height","PHP02"
"4539",221.643312145305,"W10004_0087 X PHZ51","Plant height","PHZ51"
"4540",225.707671207917,"W10004_0092 X PHK76","Plant height","PHK76"
"4541",238.53890932477,"W10004_0092 X PHP02","Plant height","PHP02"
"4542",229.14013250006,"W10004_0092 X PHZ51","Plant height","PHZ51"
"4543",234.715452912601,"W10004_0093 X PHK76","Plant height","PHK76"
"4544",236.638431826454,"W10004_0093 X PHP02","Plant height","PHP02"
"4545",238.071021769771,"W10004_0093 X PHZ51","Plant height","PHZ51"
"4546",246.153287776624,"W10004_0095 X PHK76","Plant height","PHK76"
"4547",237.202497215888,"W10004_0095 X PHP02","Plant height","PHP02"
"4548",244.289452260092,"W10004_0095 X PHZ51","Plant height","PHZ51"
"4549",232.264880658478,"W10004_0097 X PHP02","Plant height","PHP02"
"4550",227.14314832061,"W10004_0097 X PHZ51","Plant height","PHZ51"
"4551",225.741494745736,"W10004_0098 X PHP02","Plant height","PHP02"
"4552",248.507871827436,"W10004_0098 X PHZ51","Plant height","PHZ51"
"4553",228.105183602188,"W10004_0099 X PHK76","Plant height","PHK76"
"4554",237.881336469875,"W10004_0099 X PHP02","Plant height","PHP02"
"4555",239.514054482365,"W10004_0099 X PHZ51","Plant height","PHZ51"
"4556",228.096017182185,"W10004_0101 X PHK76","Plant height","PHK76"
"4557",233.619606173557,"W10004_0101 X PHP02","Plant height","PHP02"
"4558",230.020448874588,"W10004_0101 X PHZ51","Plant height","PHZ51"
"4559",234.117155699271,"W10004_0103 X PHK76","Plant height","PHK76"
"4560",241.116541704911,"W10004_0103 X PHP02","Plant height","PHP02"
"4561",240.475057145861,"W10004_0103 X PHZ51","Plant height","PHZ51"
"4562",228.563897389778,"W10004_0106 X PHK76","Plant height","PHK76"
"4563",236.976181055684,"W10004_0106 X PHP02","Plant height","PHP02"
"4564",234.788821377124,"W10004_0106 X PHZ51","Plant height","PHZ51"
"4565",230.420120540493,"W10004_0110 X PHK76","Plant height","PHK76"
"4566",239.489057977893,"W10004_0110 X PHP02","Plant height","PHP02"
"4567",240.661011012642,"W10004_0110 X PHZ51","Plant height","PHZ51"
"4568",222.839912910878,"W10004_0112 X PHK76","Plant height","PHK76"
"4569",237.119199457502,"W10004_0112 X PHP02","Plant height","PHP02"
"4570",231.772650697595,"W10004_0112 X PHZ51","Plant height","PHZ51"
"4571",237.929157636314,"W10004_0115 X PHK76","Plant height","PHK76"
"4572",237.992829594181,"W10004_0115 X PHP02","Plant height","PHP02"
"4573",248.112443613127,"W10004_0115 X PHZ51","Plant height","PHZ51"
"4574",228.552284882759,"W10004_0116 X PHK76","Plant height","PHK76"
"4575",228.693900394969,"W10004_0116 X PHP02","Plant height","PHP02"
"4576",239.889323715563,"W10004_0116 X PHZ51","Plant height","PHZ51"
"4577",232.481630252108,"W10004_0118 X PHK76","Plant height","PHK76"
"4578",232.679713334567,"W10004_0118 X PHP02","Plant height","PHP02"
"4579",203.017510603298,"W10004_0118 X PHZ51","Plant height","PHZ51"
"4580",227.595956576463,"W10004_0119 X PHK76","Plant height","PHK76"
"4581",225.28282338399,"W10004_0119 X PHP02","Plant height","PHP02"
"4582",241.443666820804,"W10004_0119 X PHZ51","Plant height","PHZ51"
"4583",223.994666110551,"W10004_0121 X PHK76","Plant height","PHK76"
"4584",233.097176174931,"W10004_0121 X PHP02","Plant height","PHP02"
"4585",238.259440628881,"W10004_0121 X PHZ51","Plant height","PHZ51"
"4586",235.410416660991,"W10004_0122 X PHK76","Plant height","PHK76"
"4587",235.87030238691,"W10004_0122 X PHP02","Plant height","PHP02"
"4588",241.627498031179,"W10004_0122 X PHZ51","Plant height","PHZ51"
"4589",217.51282251464,"W10004_0127 X PHK76","Plant height","PHK76"
"4590",224.78422470979,"W10004_0127 X PHP02","Plant height","PHP02"
"4591",227.620368924772,"W10004_0129 X PHK76","Plant height","PHK76"
"4592",237.268917008035,"W10004_0129 X PHP02","Plant height","PHP02"
"4593",228.925384810425,"W10004_0129 X PHZ51","Plant height","PHZ51"
"4594",236.563106906707,"W10004_0132 X PHK76","Plant height","PHK76"
"4595",234.519244697603,"W10004_0132 X PHZ51","Plant height","PHZ51"
"4596",232.173863802828,"W10004_0133 X PHK76","Plant height","PHK76"
"4597",228.099422590681,"W10004_0133 X PHP02","Plant height","PHP02"
"4598",232.342046138082,"W10004_0133 X PHZ51","Plant height","PHZ51"
"4599",231.850028119479,"W10004_0134 X PHK76","Plant height","PHK76"
"4600",218.893404873445,"W10004_0134 X PHP02","Plant height","PHP02"
"4601",224.596643096627,"W10004_0134 X PHZ51","Plant height","PHZ51"
"4602",223.874260898614,"W10004_0138 X PHK76","Plant height","PHK76"
"4603",238.260604128476,"W10004_0138 X PHP02","Plant height","PHP02"
"4604",234.20030266177,"W10004_0138 X PHZ51","Plant height","PHZ51"
"4605",231.402974172779,"W10004_0140 X PHK76","Plant height","PHK76"
"4606",241.481827028835,"W10004_0140 X PHP02","Plant height","PHP02"
"4607",243.908057352673,"W10004_0140 X PHZ51","Plant height","PHZ51"
"4608",221.495689618203,"W10004_0144 X PHK76","Plant height","PHK76"
"4609",217.044938547979,"W10004_0144 X PHP02","Plant height","PHP02"
"4610",227.513856168306,"W10004_0144 X PHZ51","Plant height","PHZ51"
"4611",225.949809221935,"W10004_0146 X PHK76","Plant height","PHK76"
"4612",239.688901400208,"W10004_0146 X PHP02","Plant height","PHP02"
"4613",230.856300597919,"W10004_0146 X PHZ51","Plant height","PHZ51"
"4614",226.301626836675,"W10004_0147 X PHK76","Plant height","PHK76"
"4615",236.711174307342,"W10004_0147 X PHP02","Plant height","PHP02"
"4616",231.190539484061,"W10004_0147 X PHZ51","Plant height","PHZ51"
"4617",228.923137526235,"W10004_0148 X PHK76","Plant height","PHK76"
"4618",242.822530582946,"W10004_0148 X PHP02","Plant height","PHP02"
"4619",241.340051034447,"W10004_0148 X PHZ51","Plant height","PHZ51"
"4620",230.495623918965,"W10004_0149 X PHK76","Plant height","PHK76"
"4621",242.352891301558,"W10004_0149 X PHP02","Plant height","PHP02"
"4622",239.386220254737,"W10004_0149 X PHZ51","Plant height","PHZ51"
"4623",230.62423176798,"W10004_0150 X PHK76","Plant height","PHK76"
"4624",228.956563828946,"W10004_0150 X PHP02","Plant height","PHP02"
"4625",234.095473934147,"W10004_0150 X PHZ51","Plant height","PHZ51"
"4626",223.508350042724,"W10004_0152 X PHK76","Plant height","PHK76"
"4627",233.032899382615,"W10004_0152 X PHP02","Plant height","PHP02"
"4628",234.947648305403,"W10004_0152 X PHZ51","Plant height","PHZ51"
"4629",236.937783417515,"W10004_0153 X PHK76","Plant height","PHK76"
"4630",224.994099987828,"W10004_0153 X PHP02","Plant height","PHP02"
"4631",240.470411923582,"W10004_0153 X PHZ51","Plant height","PHZ51"
"4632",230.795785417109,"W10004_0154 X PHP02","Plant height","PHP02"
"4633",227.31189871619,"W10004_0154 X PHZ51","Plant height","PHZ51"
"4634",226.955540282264,"W10004_0160 X PHK76","Plant height","PHK76"
"4635",230.263168384696,"W10004_0160 X PHP02","Plant height","PHP02"
"4636",233.863306481974,"W10004_0160 X PHZ51","Plant height","PHZ51"
"4637",227.957597748722,"W10004_0161 X PHK76","Plant height","PHK76"
"4638",232.278793530932,"W10004_0161 X PHP02","Plant height","PHP02"
"4639",220.947565675994,"W10004_0161 X PHZ51","Plant height","PHZ51"
"4640",241.298475068855,"W10004_0166 X PHK76","Plant height","PHK76"
"4641",228.016072335773,"W10004_0166 X PHP02","Plant height","PHP02"
"4642",241.190741830876,"W10004_0166 X PHZ51","Plant height","PHZ51"
"4643",221.821516608415,"W10004_0167 X PHK76","Plant height","PHK76"
"4644",223.097058060398,"W10004_0167 X PHP02","Plant height","PHP02"
"4645",231.984498452641,"W10004_0167 X PHZ51","Plant height","PHZ51"
"4646",231.713115010254,"W10004_0168 X PHK76","Plant height","PHK76"
"4647",223.20807471848,"W10004_0168 X PHP02","Plant height","PHP02"
"4648",227.291717513395,"W10004_0168 X PHZ51","Plant height","PHZ51"
"4649",225.456376698704,"W10004_0169 X PHK76","Plant height","PHK76"
"4650",227.937832274866,"W10004_0169 X PHP02","Plant height","PHP02"
"4651",238.068173688872,"W10004_0169 X PHZ51","Plant height","PHZ51"
"4652",231.746309244884,"W10004_0171 X PHK76","Plant height","PHK76"
"4653",243.273561218586,"W10004_0171 X PHP02","Plant height","PHP02"
"4654",241.545811048779,"W10004_0171 X PHZ51","Plant height","PHZ51"
"4655",222.469664729736,"W10004_0178 X PHK76","Plant height","PHK76"
"4656",229.732165735426,"W10004_0178 X PHP02","Plant height","PHP02"
"4657",235.683018908542,"W10004_0178 X PHZ51","Plant height","PHZ51"
"4658",215.41008073607,"W10004_0179 X PHK76","Plant height","PHK76"
"4659",221.699262419306,"W10004_0179 X PHP02","Plant height","PHP02"
"4660",230.849496263831,"W10004_0179 X PHZ51","Plant height","PHZ51"
"4661",228.960041509172,"W10004_0185 X PHK76","Plant height","PHK76"
"4662",224.046487153769,"W10004_0185 X PHP02","Plant height","PHP02"
"4663",227.241561559225,"W10004_0185 X PHZ51","Plant height","PHZ51"
"4664",225.579200520625,"W10004_0189 X PHK76","Plant height","PHK76"
"4665",225.034752915579,"W10004_0189 X PHP02","Plant height","PHP02"
"4666",228.097425709652,"W10004_0189 X PHZ51","Plant height","PHZ51"
"4667",244.293082292801,"W10004_0190 X PHK76","Plant height","PHK76"
"4668",236.734447954522,"W10004_0190 X PHP02","Plant height","PHP02"
"4669",253.590422060834,"W10004_0190 X PHZ51","Plant height","PHZ51"
"4670",239.123305066117,"W10004_0192 X PHK76","Plant height","PHK76"
"4671",246.958307599637,"W10004_0192 X PHP02","Plant height","PHP02"
"4672",255.287789148934,"W10004_0192 X PHZ51","Plant height","PHZ51"
"4673",228.858870067325,"W10004_0194 X PHK76","Plant height","PHK76"
"4674",229.100924612035,"W10004_0194 X PHP02","Plant height","PHP02"
"4675",222.790784609265,"W10004_0194 X PHZ51","Plant height","PHZ51"
"4676",236.707189507253,"W10004_0196 X PHP02","Plant height","PHP02"
"4677",246.600980363553,"W10004_0196 X PHZ51","Plant height","PHZ51"
"4678",245.745610274665,"W10004_0197 X PHK76","Plant height","PHK76"
"4679",247.152935739943,"W10004_0197 X PHP02","Plant height","PHP02"
"4680",254.215060351345,"W10004_0197 X PHZ51","Plant height","PHZ51"
"4681",238.739209408371,"W10004_0199 X PHP02","Plant height","PHP02"
"4682",236.422689287635,"W10004_0199 X PHZ51","Plant height","PHZ51"
"4683",231.557279177559,"W10004_0200 X PHK76","Plant height","PHK76"
"4684",230.604948829521,"W10004_0200 X PHZ51","Plant height","PHZ51"
"4685",239.81156639997,"W10004_0203 X PHK76","Plant height","PHK76"
"4686",225.496725312851,"W10004_0203 X PHP02","Plant height","PHP02"
"4687",234.827556492239,"W10004_0203 X PHZ51","Plant height","PHZ51"
"4688",224.339529858744,"W10004_0204 X PHK76","Plant height","PHK76"
"4689",232.667572607081,"W10004_0204 X PHP02","Plant height","PHP02"
"4690",244.306112599736,"W10004_0204 X PHZ51","Plant height","PHZ51"
"4691",211.779845107292,"W10004_0206 X PHK76","Plant height","PHK76"
"4692",230.383558296053,"W10004_0206 X PHP02","Plant height","PHP02"
"4693",231.768457906476,"W10004_0206 X PHZ51","Plant height","PHZ51"
"4694",241.883337058495,"W10004_0212 X PHK76","Plant height","PHK76"
"4695",236.839526418694,"W10004_0212 X PHP02","Plant height","PHP02"
"4696",238.572404265217,"W10004_0212 X PHZ51","Plant height","PHZ51"
"4697",226.344499196215,"W10004_0213 X PHK76","Plant height","PHK76"
"4698",226.271235366767,"W10004_0213 X PHP02","Plant height","PHP02"
"4699",235.116971932536,"W10004_0213 X PHZ51","Plant height","PHZ51"
"4700",218.758448019848,"W10004_0217 X PHK76","Plant height","PHK76"
"4701",222.938150701339,"W10004_0217 X PHP02","Plant height","PHP02"
"4702",229.634109754113,"W10004_0217 X PHZ51","Plant height","PHZ51"
"4703",230.001530752036,"W10004_0220 X PHK76","Plant height","PHK76"
"4704",237.132644322886,"W10004_0220 X PHP02","Plant height","PHP02"
"4705",237.943979288658,"W10004_0220 X PHZ51","Plant height","PHZ51"
"4706",256.533205184488,"W10004_0221 X PHK76","Plant height","PHK76"
"4707",233.752375984989,"W10004_0221 X PHP02","Plant height","PHP02"
"4708",234.044796029139,"W10004_0221 X PHZ51","Plant height","PHZ51"
"4709",231.310348933516,"W10004_0223 X PHK76","Plant height","PHK76"
"4710",237.731401858441,"W10004_0223 X PHP02","Plant height","PHP02"
"4711",241.508390333625,"W10004_0223 X PHZ51","Plant height","PHZ51"
"4712",229.233452468388,"W10004_0224 X PHK76","Plant height","PHK76"
"4713",235.001409915746,"W10004_0224 X PHP02","Plant height","PHP02"
"4714",246.367762336027,"W10004_0224 X PHZ51","Plant height","PHZ51"
"4715",218.826630085809,"W10004_0225 X PHK76","Plant height","PHK76"
"4716",237.387125009774,"W10004_0225 X PHP02","Plant height","PHP02"
"4717",233.418147824239,"W10004_0225 X PHZ51","Plant height","PHZ51"
"4718",227.606334404763,"W10004_0227 X PHK76","Plant height","PHK76"
"4719",236.182860056023,"W10004_0227 X PHP02","Plant height","PHP02"
"4720",238.820120008666,"W10004_0227 X PHZ51","Plant height","PHZ51"
"4721",229.402306946705,"W10004_0231 X PHK76","Plant height","PHK76"
"4722",223.700016886691,"W10004_0231 X PHP02","Plant height","PHP02"
"4723",230.741503916572,"W10004_0231 X PHZ51","Plant height","PHZ51"
"4724",235.565033215918,"W10004_0236 X PHK76","Plant height","PHK76"
"4725",231.378238275952,"W10004_0236 X PHP02","Plant height","PHP02"
"4726",239.651185147558,"W10004_0236 X PHZ51","Plant height","PHZ51"
"4727",229.572922757834,"W10004_0238 X PHK76","Plant height","PHK76"
"4728",239.069978437554,"W10004_0238 X PHP02","Plant height","PHP02"
"4729",232.974484829523,"W10004_0238 X PHZ51","Plant height","PHZ51"
"4730",232.471237431761,"W10004_0241 X PHK76","Plant height","PHK76"
"4731",230.20073659691,"W10004_0241 X PHP02","Plant height","PHP02"
"4732",232.848101093828,"W10004_0241 X PHZ51","Plant height","PHZ51"
"4733",230.25810171856,"W10004_0242 X PHK76","Plant height","PHK76"
"4734",228.57537877495,"W10004_0242 X PHP02","Plant height","PHP02"
"4735",230.950517938024,"W10004_0242 X PHZ51","Plant height","PHZ51"
"4736",234.737811839905,"W10004_0253 X PHK76","Plant height","PHK76"
"4737",237.774159147194,"W10004_0253 X PHP02","Plant height","PHP02"
"4738",240.249693622306,"W10004_0253 X PHZ51","Plant height","PHZ51"
"4739",222.563886366957,"W10004_0254 X PHK76","Plant height","PHK76"
"4740",242.743787064976,"W10004_0254 X PHP02","Plant height","PHP02"
"4741",224.669071780678,"W10004_0254 X PHZ51","Plant height","PHZ51"
"4742",226.428153587895,"W10004_0256 X PHK76","Plant height","PHK76"
"4743",222.885475779386,"W10004_0256 X PHP02","Plant height","PHP02"
"4744",224.937304267491,"W10004_0256 X PHZ51","Plant height","PHZ51"
"4745",234.515421474872,"W10004_0258 X PHK76","Plant height","PHK76"
"4746",245.73757053468,"W10004_0258 X PHP02","Plant height","PHP02"
"4747",235.457448022712,"W10004_0258 X PHZ51","Plant height","PHZ51"
"4748",233.344551279655,"W10004_0261 X PHK76","Plant height","PHK76"
"4749",238.234937370337,"W10004_0261 X PHP02","Plant height","PHP02"
"4750",239.45753338508,"W10004_0261 X PHZ51","Plant height","PHZ51"
"4751",226.578452692741,"W10004_0262 X PHK76","Plant height","PHK76"
"4752",231.118157891697,"W10004_0262 X PHP02","Plant height","PHP02"
"4753",231.107371689929,"W10004_0262 X PHZ51","Plant height","PHZ51"
"4754",225.427819109597,"W10004_0264 X PHK76","Plant height","PHK76"
"4755",225.040111595172,"W10004_0264 X PHP02","Plant height","PHP02"
"4756",228.315284271195,"W10004_0264 X PHZ51","Plant height","PHZ51"
"4757",245.974797209769,"W10004_0268 X PHP02","Plant height","PHP02"
"4758",240.69556964695,"W10004_0268 X PHZ51","Plant height","PHZ51"
"4759",216.619448231583,"W10004_0270 X PHK76","Plant height","PHK76"
"4760",222.519300382967,"W10004_0270 X PHP02","Plant height","PHP02"
"4761",227.017204439253,"W10004_0270 X PHZ51","Plant height","PHZ51"
"4762",230.181407595947,"W10004_0271 X PHK76","Plant height","PHK76"
"4763",236.952972550855,"W10004_0271 X PHP02","Plant height","PHP02"
